Student_ID,Age,Gender,GPA,Attendance,Assignment_Completion,Exam_Performance,Engagement_Score,Participation_Score,Behavioral_Score,Previous_Academic_Performance,Course_Satisfaction,Failed_Subjects,Assignments_Missed,LMS_Activity,Churn
STU0246,20,Female,7.39,92.2,98.2,52.1,64.1,62.2,55.3,6.98,7.8,1,0,84.4,0
STU0247,17,Male,7.56,100.0,60.3,74.7,69.1,22.8,62.1,6.55,8.0,1,1,80.8,0
STU0248,21,Male,8.13,91.3,61.6,78.9,57.1,38.4,86.9,8.58,7.0,0,1,63.6,0
STU0249,20,Male,7.29,81.2,72.8,71.4,61.8,60.3,60.6,8.51,7.9,0,1,73.4,1
STU0250,24,Male,6.51,91.6,79.9,57.3,30.5,42.9,67.5,6.97,5.6,0,2,58.2,0
STU0251,24,Female,7.61,79.9,66.6,82.6,85.5,57.1,95.6,7.75,9.6,1,1,70.3,0
STU0252,23,Female,9.08,78.3,96.6,76.9,73.4,65.6,71.3,9.37,8.7,1,1,46.6,0
STU0253,19,Male,6.64,73.4,81.8,69.3,54.1,92.8,61.1,7.63,4.7,0,1,54.2,0
STU0254,17,Male,5.63,98.3,75.6,50.3,100.0,59.5,58.8,5.02,5.2,0,3,64.4,0
STU0255,17,Female,8.13,67.4,52.0,67.1,69.6,85.4,77.0,8.05,5.2,0,0,51.1,0
STU0256,19,Male,6.66,97.9,53.9,65.9,49.3,92.1,52.0,6.34,8.2,1,1,59.9,0
STU0257,22,Female,4.19,84.5,79.5,41.8,83.4,92.3,68.3,3.37,4.8,1,1,66.7,0
STU0258,23,Female,7.82,59.8,40.9,73.9,75.2,70.4,77.0,7.59,6.4,0,3,78.0,0
STU0259,22,Female,6.16,82.8,91.2,56.3,75.1,27.7,91.5,6.94,7.8,1,4,89.0,0
STU0260,22,Female,6.69,50.7,72.5,59.8,60.3,73.8,82.0,7.09,6.9,0,1,60.7,0
STU0261,22,Female,7.2,86.1,100.0,88.7,76.1,84.9,61.3,7.65,7.4,2,2,96.7,0
STU0262,19,Male,7.03,89.5,100.0,75.1,63.3,63.5,89.7,7.13,5.2,0,4,88.8,0
STU0263,22,Female,7.65,70.3,72.1,76.1,78.0,98.1,67.5,8.02,8.0,0,2,80.1,0
STU0264,24,Female,6.28,79.6,73.3,57.6,33.7,81.3,53.5,5.72,6.0,0,0,73.1,0
STU0265,18,Male,7.42,100.0,90.9,76.9,60.2,75.8,69.4,7.2,6.4,2,0,76.4,0
STU0266,21,Female,6.49,71.4,100.0,63.6,99.0,85.6,93.6,6.62,7.4,1,2,93.7,0
STU0267,17,Female,7.69,64.2,48.8,69.5,54.2,71.3,74.5,7.88,7.2,0,4,94.5,0
STU0268,17,Female,7.54,97.3,46.4,64.8,57.1,17.6,72.2,7.76,7.0,3,0,96.7,1
STU0269,21,Female,5.68,100.0,65.0,50.3,59.9,55.5,96.6,5.58,5.7,1,0,70.8,0
STU0270,19,Female,8.1,78.0,84.3,41.2,46.1,87.7,50.5,7.84,6.5,2,0,81.1,0
STU0271,20,Female,6.16,91.1,82.9,57.5,28.3,49.7,52.7,8.37,7.0,1,2,96.9,0
STU0272,19,Female,7.77,95.4,92.1,65.0,63.8,60.8,47.8,8.4,4.7,0,1,57.5,0
STU0273,17,Female,7.24,68.3,55.8,81.1,70.4,45.1,77.6,7.53,6.2,1,3,63.6,0
STU0274,17,Female,9.01,71.7,37.9,81.3,67.1,98.9,74.5,8.85,7.7,1,1,70.3,0
STU0275,21,Female,6.53,94.0,88.7,46.9,65.4,96.9,95.1,6.21,4.8,1,3,88.0,0
STU0276,22,Female,6.38,99.9,61.7,56.9,68.8,48.2,75.7,6.29,9.0,0,2,88.3,0
STU0277,19,Male,6.78,85.3,42.7,50.6,86.4,67.8,65.9,6.98,9.2,0,1,65.4,0
STU0278,25,Female,6.44,66.6,77.3,62.7,64.6,52.1,72.0,5.12,4.9,3,2,39.8,0
STU0279,21,Female,7.76,100.0,87.7,72.7,57.7,76.7,73.8,6.66,9.3,0,2,74.9,0
STU0280,24,Male,4.86,71.1,73.0,53.3,62.9,74.7,46.9,4.41,6.8,0,1,51.6,0
STU0281,17,Female,5.54,73.6,67.7,42.0,78.4,80.4,100.0,5.68,7.7,1,3,40.2,0
STU0282,21,Male,5.52,82.5,72.5,50.0,93.4,71.3,79.8,5.35,6.2,2,1,44.7,0
STU0283,19,Male,7.94,98.2,69.1,57.8,56.7,100.0,75.2,8.97,8.6,0,1,76.5,0
STU0284,17,Female,8.85,89.1,53.4,86.7,69.8,45.5,81.2,7.81,7.7,1,1,97.2,0
STU0285,20,Male,6.67,83.4,63.6,65.2,74.1,32.5,82.6,6.14,5.6,0,0,70.8,0
STU0286,21,Female,6.6,84.0,83.3,64.4,50.1,57.5,69.9,7.66,5.0,0,2,74.2,0
STU0287,23,Female,6.88,78.6,80.1,61.9,68.4,35.2,62.5,6.97,4.5,1,2,93.7,0
STU0288,17,Female,8.19,85.3,77.7,77.9,41.6,36.6,81.0,8.81,7.3,0,1,39.1,0
STU0289,19,Male,5.69,45.1,59.1,67.3,36.2,46.0,77.8,7.13,8.0,0,2,80.4,0
STU0290,18,Male,7.09,74.1,72.1,61.0,74.6,47.5,59.9,6.6,8.1,0,0,69.8,0
STU0291,25,Female,7.97,81.1,40.2,73.1,61.1,46.9,93.3,7.9,6.8,1,3,81.3,0
STU0292,22,Other,7.4,63.0,77.9,55.7,71.6,74.8,76.4,7.21,5.0,0,2,60.3,0
STU0293,19,Female,7.03,83.0,97.9,54.6,67.7,55.4,82.9,5.66,5.8,4,1,53.6,0
STU0294,24,Male,8.0,75.3,51.4,73.0,50.4,61.6,92.9,7.78,9.0,0,3,72.8,0
STU0295,24,Female,3.56,100.0,65.6,43.1,67.2,82.0,72.3,4.18,6.2,0,1,100.0,0
STU0296,18,Female,7.61,98.4,80.3,65.9,45.8,50.4,76.8,7.99,7.2,0,2,87.2,0
STU0297,22,Female,6.02,71.9,95.0,51.8,93.0,60.0,84.2,6.45,5.2,3,2,59.8,0
STU0298,23,Male,4.6,76.0,67.8,37.3,43.6,71.9,61.1,4.34,7.6,2,0,43.2,1
STU0299,18,Female,7.41,77.0,63.9,61.3,64.5,28.1,72.8,6.95,6.2,1,6,36.4,1
STU0300,18,Female,8.45,72.1,43.5,79.0,49.2,19.7,73.9,9.34,8.8,0,2,96.3,0
STU0301,17,Female,6.64,80.5,76.7,44.8,78.3,71.6,57.7,6.29,8.3,1,0,50.9,0
STU0302,24,Male,7.94,68.1,100.0,84.3,62.0,74.3,100.0,8.15,6.2,0,3,63.5,0
STU0303,17,Female,8.73,63.3,79.4,71.9,58.7,100.0,50.9,8.84,6.8,0,1,96.4,0
STU0304,25,Female,8.38,86.1,74.6,82.6,83.4,68.0,52.5,9.4,6.1,2,1,37.7,0
STU0305,22,Male,8.77,86.2,80.2,66.2,68.5,80.6,91.7,9.45,4.6,0,2,99.8,0
STU0306,23,Female,7.69,67.5,74.8,75.9,77.3,61.3,82.7,6.78,5.5,0,2,64.9,0
STU0307,23,Female,6.89,89.6,62.0,68.7,50.3,70.6,56.6,6.06,7.3,0,1,47.0,0
STU0308,19,Male,4.88,69.8,88.2,47.8,42.7,96.7,81.1,5.29,7.6,0,3,65.1,0
STU0309,18,Male,6.5,81.3,78.6,48.6,69.9,24.6,94.0,6.45,7.3,0,0,55.5,0
STU0310,25,Female,5.79,88.7,75.3,54.6,62.3,72.9,71.5,5.47,6.5,0,4,78.8,0
STU0311,24,Male,9.41,77.6,59.4,72.9,79.3,100.0,100.0,10.0,8.6,1,0,57.0,0
STU0312,23,Female,6.59,83.9,95.9,56.8,66.6,70.4,46.1,6.72,7.1,1,4,31.8,0
STU0313,25,Male,6.95,71.3,85.6,72.8,71.7,96.4,82.4,6.99,8.2,0,0,65.6,0
STU0314,20,Female,7.46,75.4,66.2,75.1,38.8,53.0,89.5,8.01,4.0,0,0,42.9,0
STU0315,20,Male,6.85,75.3,91.0,61.8,100.0,64.4,85.4,6.59,1.0,0,1,74.1,1
STU0316,17,Female,8.83,68.3,67.0,69.7,65.0,65.6,68.9,9.93,7.5,0,2,46.3,0
STU0317,24,Other,6.05,75.7,62.5,60.9,80.6,22.9,67.6,5.5,4.6,2,2,60.2,0
STU0318,19,Female,7.03,57.9,62.8,63.5,53.0,42.8,78.7,7.49,6.6,0,3,73.7,0
STU0319,23,Female,5.91,71.6,46.7,30.0,73.5,44.2,84.2,6.91,6.5,1,3,65.8,0
STU0320,18,Male,5.22,74.3,82.5,54.8,44.5,80.6,81.0,4.26,9.7,0,3,75.0,0
STU0321,18,Female,6.07,74.7,45.7,54.4,76.1,81.6,87.6,5.83,7.7,1,0,83.6,1
STU0322,23,Male,6.76,74.9,55.3,72.9,61.6,71.2,56.7,7.56,7.3,4,1,46.8,0
STU0323,22,Male,6.28,77.2,41.8,45.6,68.5,80.7,68.6,7.09,8.4,1,1,68.7,0
STU0324,19,Male,5.97,84.2,73.6,22.0,80.6,61.9,57.9,5.85,7.6,2,1,5.0,0
STU0325,25,Female,5.11,89.4,72.6,48.8,45.8,87.8,66.2,4.6,6.2,0,1,74.9,0
STU0326,22,Female,6.7,69.6,69.8,63.2,55.7,65.2,87.2,7.37,8.8,0,1,64.0,0
STU0327,22,Female,4.99,62.4,58.3,28.0,76.2,66.1,73.6,5.82,5.1,0,3,50.3,1
STU0328,17,Male,7.71,64.5,56.2,59.6,100.0,60.0,100.0,6.89,7.5,0,2,76.3,0
STU0329,20,Male,6.9,71.7,82.4,89.7,65.5,78.0,74.9,6.06,4.4,1,5,93.5,1
STU0330,22,Other,5.05,73.4,66.2,42.4,78.6,57.0,72.9,5.21,7.3,2,1,60.5,1
STU0331,22,Male,6.43,68.0,80.1,65.2,66.1,83.6,73.6,6.87,7.3,0,2,51.1,0
STU0332,21,Male,5.9,61.2,60.8,46.6,100.0,43.5,62.4,5.69,9.8,1,1,73.3,0
STU0333,17,Male,7.18,72.1,77.9,43.7,36.6,44.1,71.1,7.66,4.3,3,0,43.3,0
STU0334,24,Female,8.41,80.4,95.9,74.0,69.7,78.1,88.9,7.91,6.0,3,2,56.8,0
STU0335,21,Female,4.55,85.7,84.4,38.3,38.7,63.3,73.7,3.07,8.4,1,1,94.4,0
STU0336,21,Male,6.94,70.8,68.4,58.5,22.9,56.4,60.1,6.64,7.6,1,1,71.2,0
STU0337,23,Male,6.61,72.6,79.1,58.3,73.4,81.9,58.1,6.65,7.3,0,2,32.4,0
STU0338,20,Female,7.61,66.0,71.1,71.1,70.5,53.5,65.2,7.42,5.4,0,2,34.1,0
STU0339,22,Female,7.06,77.6,75.1,62.0,62.9,61.2,73.1,6.25,6.0,0,2,73.2,0
STU0340,20,Male,5.9,67.0,69.8,40.5,66.1,91.6,89.9,4.63,9.1,0,4,87.2,0
STU0341,19,Female,6.42,85.5,72.4,62.6,100.0,94.2,51.9,6.06,6.9,1,1,37.6,0
STU0342,23,Male,5.84,54.8,78.4,33.1,63.4,94.9,67.2,6.47,7.6,0,1,79.0,0
STU0343,24,Male,8.09,73.3,59.1,52.3,77.2,59.6,74.2,8.97,6.8,0,3,96.6,0
STU0344,20,Female,6.83,81.9,58.7,68.9,56.3,88.4,44.5,7.66,5.0,1,3,100.0,0
STU0345,18,Male,9.08,80.4,52.8,86.8,73.3,47.0,59.5,8.51,8.6,0,2,76.6,0
STU0346,19,Female,6.73,100.0,49.4,60.0,63.7,47.8,61.8,5.92,7.9,0,2,80.1,0
STU0347,17,Male,5.95,82.5,55.5,39.6,60.6,20.3,60.1,6.3,10.0,1,1,27.3,0
STU0348,24,Male,4.98,64.9,77.6,37.7,100.0,96.8,74.9,5.42,5.3,0,4,100.0,1
STU0349,19,Other,4.64,76.8,60.7,39.1,89.2,48.6,69.6,4.92,8.4,0,2,58.5,0
STU0350,23,Male,4.9,54.9,83.2,28.1,70.5,62.6,63.7,3.49,4.8,1,5,51.3,1
STU0351,21,Female,7.12,77.0,75.6,56.7,26.5,47.7,78.4,6.51,7.3,1,3,64.9,0
STU0352,21,Male,7.41,67.2,43.5,73.2,61.5,78.2,97.8,7.39,8.7,0,3,100.0,0
STU0353,23,Male,4.9,89.9,85.5,58.4,100.0,57.9,96.6,5.24,3.5,0,1,100.0,1
STU0354,25,Male,7.87,70.9,88.0,66.6,63.8,40.2,43.2,8.41,6.7,0,4,72.5,0
STU0355,21,Female,6.22,76.5,59.1,63.5,87.9,73.4,80.7,6.32,6.0,0,0,90.0,0
STU0356,17,Male,6.98,69.7,81.7,43.7,94.0,37.8,69.3,7.21,5.8,0,1,70.9,0
STU0357,17,Female,8.73,100.0,61.3,85.2,71.9,49.1,74.3,8.79,7.7,0,2,49.2,0
STU0358,18,Male,7.88,73.8,76.6,62.9,52.8,25.0,66.0,8.36,8.9,2,0,99.5,0
STU0359,22,Female,6.48,100.0,54.8,61.4,24.2,37.9,73.8,6.7,6.8,3,2,57.6,0
STU0360,25,Male,5.73,88.6,46.3,49.1,80.3,68.4,74.3,5.78,7.3,1,1,100.0,0
STU0361,24,Female,4.22,84.3,68.9,51.2,53.3,27.7,63.3,4.03,7.2,1,2,96.0,1
STU0362,21,Female,5.94,82.8,73.0,44.7,71.2,36.9,58.6,6.0,7.0,0,6,82.3,0
STU0363,17,Female,6.55,83.1,68.6,65.2,45.5,65.0,65.3,6.89,5.1,0,3,100.0,0
STU0364,23,Female,5.62,52.9,56.1,47.8,63.2,54.7,75.5,5.81,8.9,0,3,100.0,1
STU0365,21,Female,6.64,74.4,68.6,58.2,68.6,100.0,81.0,6.91,7.5,1,2,66.5,0
STU0366,22,Female,6.89,89.0,79.3,60.2,72.8,99.8,84.8,7.83,7.7,1,3,53.8,0
STU0367,23,Male,6.53,77.4,74.3,50.3,47.9,48.5,64.6,6.72,5.6,0,2,32.7,0
STU0368,19,Male,6.02,59.7,77.9,54.0,89.5,75.6,76.3,5.57,6.2,2,1,100.0,0
STU0369,19,Female,7.0,77.3,64.3,62.4,57.3,79.2,86.4,7.62,6.7,0,4,61.2,0
STU0370,21,Female,7.33,100.0,93.7,68.4,37.9,53.6,89.5,6.37,4.4,1,4,92.7,0
STU0371,22,Female,5.49,94.2,56.2,50.3,66.0,36.6,71.1,4.73,4.1,1,5,55.2,1
STU0372,25,Female,8.49,77.2,82.8,84.4,68.6,64.8,68.7,8.73,6.0,0,0,100.0,0
STU0373,21,Male,6.68,90.4,93.9,69.4,70.9,61.7,74.9,7.04,7.9,0,1,56.0,0
STU0374,17,Male,6.82,73.2,82.7,50.9,92.5,56.7,54.8,5.95,5.9,0,0,46.2,0
STU0375,20,Female,7.65,55.8,71.8,77.5,63.7,73.4,69.1,7.38,5.3,0,1,65.8,0
STU0376,21,Male,7.08,66.0,66.5,51.9,65.8,50.7,83.2,6.66,5.6,2,1,59.4,0
STU0377,21,Male,7.94,98.3,91.6,77.3,48.1,43.1,81.6,7.6,6.2,1,1,81.9,0
STU0378,23,Female,7.14,74.4,52.2,70.5,82.8,67.1,67.9,7.8,6.4,1,0,69.0,0
STU0379,20,Male,6.07,74.8,59.5,35.5,71.3,72.3,75.3,6.56,10.0,1,3,82.6,0
STU0380,17,Female,7.23,74.1,68.6,66.0,60.4,42.6,59.6,7.22,8.8,2,2,64.2,0
STU0381,21,Male,5.43,100.0,94.8,44.2,33.7,82.6,82.6,5.05,8.7,0,0,56.7,0
STU0382,23,Female,6.93,99.1,81.1,54.8,94.0,31.4,70.8,5.99,9.0,1,1,58.3,0
STU0383,22,Male,6.76,100.0,59.5,74.3,45.9,54.0,67.9,7.75,5.3,2,2,100.0,0
STU0384,21,Male,6.55,75.9,70.0,52.4,57.4,60.1,66.6,6.96,4.9,0,7,74.5,0
STU0385,20,Male,6.65,81.8,65.2,51.8,74.5,52.9,71.1,6.16,5.1,1,5,30.3,0
STU0386,18,Male,4.54,58.3,63.6,41.6,46.5,54.3,65.3,5.04,9.3,0,3,59.6,0
STU0387,20,Male,6.14,97.2,90.7,62.1,41.1,100.0,81.9,6.09,6.1,2,0,71.9,0
STU0388,19,Male,6.91,62.8,53.1,60.8,29.8,48.8,66.1,6.71,4.9,0,1,100.0,1
STU0389,17,Female,6.99,80.8,100.0,74.6,81.0,100.0,95.9,7.29,6.3,2,2,90.6,0
STU0390,24,Male,5.57,63.7,88.3,55.4,58.2,73.3,94.0,5.05,6.6,0,1,51.6,0
STU0391,21,Female,8.32,70.3,92.5,53.1,100.0,66.7,58.6,8.08,7.5,2,1,100.0,0
STU0392,20,Female,5.76,67.1,67.6,46.5,50.1,74.0,73.0,5.85,7.4,1,1,69.4,0
STU0393,24,Female,7.96,70.1,72.6,66.0,51.4,100.0,62.2,7.61,5.6,1,5,94.9,0
STU0394,23,Male,7.31,71.0,52.1,70.6,57.8,46.1,67.1,7.78,8.2,0,2,46.9,0
STU0395,18,Female,6.02,70.9,66.6,27.9,72.4,43.7,100.0,7.33,5.9,2,1,22.0,0
STU0396,17,Male,8.93,88.8,82.9,100.0,59.5,50.7,67.4,8.4,6.7,1,3,41.8,0
STU0397,20,Male,5.37,63.6,95.7,53.6,79.0,65.6,77.4,4.2,8.2,1,5,5.0,0
STU0398,24,Other,7.9,80.9,57.3,72.6,50.4,32.2,80.1,6.5,5.9,1,1,100.0,0
STU0399,18,Male,8.0,93.8,69.2,83.8,43.1,65.4,57.0,7.89,6.0,1,3,74.3,0
STU0400,19,Female,6.0,71.3,72.6,77.4,35.6,97.2,59.2,5.54,8.0,2,1,51.5,0
STU0401,17,Female,8.47,68.7,52.7,84.9,28.0,67.9,53.9,8.62,5.5,2,3,79.1,0
STU0402,17,Female,6.5,75.0,84.5,68.0,58.7,59.4,58.7,6.59,6.3,1,5,73.8,0
STU0403,19,Female,7.15,93.3,63.4,65.7,62.6,53.3,29.2,6.03,7.9,0,2,82.4,0
STU0404,21,Male,7.11,80.5,71.9,62.6,56.6,82.1,80.2,5.84,10.0,0,1,94.2,0
STU0405,19,Male,6.64,71.1,67.8,55.0,90.4,49.3,100.0,6.85,8.0,0,0,64.2,0
STU0406,17,Female,7.77,84.3,62.4,61.7,90.1,100.0,74.2,7.86,7.8,0,1,52.4,0
STU0407,17,Male,7.75,63.7,74.9,62.9,62.0,100.0,50.8,7.45,7.9,1,3,86.6,0
STU0408,24,Male,4.7,86.9,71.6,28.8,35.7,69.9,62.4,3.54,5.2,0,4,86.0,0
STU0409,18,Male,8.37,83.3,69.1,74.6,57.8,64.8,65.1,8.7,7.2,0,1,72.0,0
STU0410,19,Male,4.81,74.0,63.3,26.4,57.2,84.6,56.7,5.7,6.9,1,5,100.0,0
STU0411,18,Male,8.04,67.1,80.1,74.3,56.2,85.8,84.9,8.23,7.5,0,2,61.2,0
STU0412,19,Male,8.15,66.5,100.0,73.0,55.4,49.7,84.2,7.56,7.2,1,3,52.0,0
STU0413,23,Female,5.49,85.0,77.2,50.9,56.2,55.0,54.7,5.52,7.6,2,1,78.4,0
STU0414,17,Female,6.31,94.0,90.9,51.6,61.0,39.9,82.9,5.35,6.5,2,3,56.5,0
STU0415,24,Female,5.47,69.7,52.8,80.0,56.6,72.8,94.9,6.21,7.1,1,1,79.9,0
STU0416,18,Male,6.54,84.0,77.5,72.5,71.7,77.7,100.0,6.6,4.9,0,5,53.3,0
STU0417,19,Male,6.43,50.9,57.4,45.4,74.5,39.4,100.0,5.19,6.5,0,4,62.0,1
STU0418,25,Male,7.74,70.4,51.4,72.0,51.6,56.4,58.5,7.53,9.4,0,2,100.0,0
STU0419,23,Female,8.37,77.6,63.2,69.2,90.9,39.4,100.0,8.69,7.5,0,3,61.9,0
STU0420,20,Female,8.47,66.2,94.1,66.1,50.4,47.9,66.7,8.24,7.0,1,1,54.0,1
STU0421,21,Male,6.13,65.8,90.2,41.8,38.9,75.5,63.1,5.94,10.0,0,2,93.4,0
STU0422,18,Female,6.55,69.3,78.9,63.3,74.9,51.1,76.9,5.69,4.7,1,1,49.0,0
STU0423,24,Male,4.78,81.8,50.5,36.2,53.3,59.3,63.3,5.18,5.1,5,5,56.1,1
STU0424,20,Female,5.83,75.6,71.9,62.1,73.8,34.1,78.0,5.38,9.9,0,1,81.5,0
STU0425,25,Female,7.96,48.9,79.8,81.6,24.7,68.6,52.2,6.45,7.1,0,2,88.8,0
STU0426,21,Female,8.74,50.4,77.8,92.4,93.1,64.2,68.4,8.48,6.6,1,0,94.4,0
STU0427,25,Female,5.32,70.1,45.5,39.4,80.1,51.1,91.3,6.01,5.0,0,1,55.1,1
STU0428,20,Female,6.09,83.9,60.8,59.6,41.0,61.4,71.1,5.82,7.8,2,0,81.9,0
STU0429,21,Male,6.77,42.3,74.0,67.3,41.4,68.4,74.1,7.99,7.9,4,3,60.7,1
STU0430,25,Female,7.14,71.5,83.6,59.5,98.1,49.5,79.1,7.44,5.1,1,0,57.9,1
STU0431,24,Male,5.83,71.2,39.9,44.8,54.7,37.0,89.6,6.07,6.8,1,4,94.1,0
STU0432,19,Female,7.31,96.0,72.4,81.9,53.0,99.3,47.2,7.22,6.4,2,1,59.0,0
STU0433,17,Female,6.23,73.0,77.3,58.3,27.2,53.0,80.8,6.18,7.4,1,2,75.6,0
STU0434,19,Female,6.78,83.0,88.6,67.4,61.7,63.2,68.0,6.6,5.1,0,2,73.1,0
STU0435,20,Male,7.46,79.8,86.1,58.9,63.9,84.2,74.5,7.25,9.1,0,2,48.6,0
STU0436,18,Female,6.81,50.3,84.3,49.1,80.9,100.0,87.9,7.18,8.6,0,1,89.3,0
STU0437,17,Female,6.28,88.0,62.2,50.8,42.8,41.4,54.1,5.62,6.4,1,2,81.2,0
STU0438,23,Female,6.67,80.8,44.5,58.8,40.6,73.5,56.8,5.92,6.6,0,0,30.3,1
STU0439,24,Male,6.69,84.6,68.7,49.6,76.1,51.6,43.0,5.9,6.8,1,5,75.5,0
STU0440,23,Male,6.36,100.0,91.0,57.1,86.1,54.8,63.8,7.79,5.7,0,4,54.5,0
STU0441,21,Male,6.49,50.9,97.3,41.5,39.7,51.3,92.0,6.86,6.2,0,4,91.9,0
STU0442,17,Male,8.72,100.0,86.4,67.3,87.5,43.6,70.2,8.93,6.5,0,1,41.1,0
STU0443,23,Female,7.47,74.3,81.9,73.9,68.7,64.2,51.9,6.73,9.7,0,1,62.9,0
STU0444,23,Male,6.45,81.7,81.1,64.1,87.7,37.0,64.7,6.89,8.6,0,3,77.2,1
STU0445,25,Other,7.64,77.4,66.1,64.8,66.7,83.0,49.7,7.56,8.6,1,1,71.1,0
STU0446,19,Male,6.4,72.5,72.9,47.4,22.6,66.0,55.1,6.55,7.6,0,3,85.3,0
STU0447,25,Male,8.21,70.6,100.0,63.6,65.3,73.0,77.8,7.53,5.1,1,0,39.6,0
STU0448,17,Female,7.24,82.3,59.9,61.4,87.1,56.1,54.4,7.35,6.9,1,1,100.0,0
STU0449,17,Female,6.67,58.3,100.0,66.5,51.9,58.0,88.7,6.37,8.6,0,3,80.5,0
STU0450,20,Female,7.34,87.8,69.8,75.3,61.0,70.5,70.9,6.8,4.9,1,2,97.2,0
STU0451,25,Female,4.91,72.6,96.2,39.2,64.8,42.9,73.3,5.42,8.1,0,3,87.5,0
STU0452,22,Female,5.45,63.3,52.5,37.5,15.8,58.2,67.8,4.37,10.0,1,2,69.8,1
STU0453,19,Male,5.37,72.1,84.4,51.0,98.1,48.7,83.6,5.77,8.8,2,1,44.3,0
STU0454,17,Other,6.97,94.3,63.2,54.5,51.8,48.1,83.7,7.45,9.4,1,2,58.7,0
STU0455,20,Other,8.88,71.0,52.4,74.7,77.1,24.9,77.0,8.26,7.4,3,1,100.0,0
STU0456,25,Female,9.48,82.7,78.5,98.6,66.4,90.4,80.5,8.91,8.6,1,1,97.7,0
STU0457,19,Male,7.57,68.5,91.2,76.4,90.6,52.0,68.8,7.41,5.8,0,3,57.6,0
STU0458,25,Female,7.4,87.9,61.5,68.2,75.3,87.1,80.1,7.6,8.4,1,6,13.6,0
STU0459,23,Male,4.64,86.9,51.0,29.0,63.8,85.3,66.9,4.53,8.1,1,1,65.7,0
STU0460,20,Male,6.15,100.0,73.5,57.5,51.9,40.6,72.0,6.45,7.5,1,2,64.2,0
STU0461,19,Male,5.85,75.7,73.6,63.3,82.4,44.3,67.9,7.08,9.2,0,5,65.0,0
STU0462,21,Male,6.05,86.7,83.8,50.7,34.3,100.0,65.1,5.69,6.1,0,2,80.6,0
STU0463,21,Female,6.6,79.3,90.2,72.9,79.6,98.3,61.7,5.4,6.7,1,0,87.5,0
STU0464,19,Female,6.23,94.8,74.0,69.0,48.2,64.4,79.0,6.81,7.2,1,4,89.8,0
STU0465,25,Female,4.42,68.7,100.0,56.4,90.5,69.9,91.7,5.6,5.2,0,1,78.9,0
STU0466,20,Male,7.7,87.7,78.6,72.4,70.9,53.0,89.6,7.97,7.4,0,1,34.0,0
STU0467,21,Male,5.51,75.5,69.5,55.5,79.6,73.2,53.2,4.75,4.1,0,0,63.2,0
STU0468,20,Male,7.09,77.2,49.2,78.0,69.5,51.4,91.3,7.0,8.8,2,1,100.0,0
STU0469,21,Other,9.29,79.2,70.8,88.1,36.5,26.4,67.2,8.51,7.1,1,3,77.5,0
STU0470,23,Male,5.7,81.3,69.6,46.3,52.5,39.9,81.0,6.15,6.1,0,3,77.4,0
STU0471,25,Female,3.76,76.5,90.4,29.4,80.1,65.4,58.4,2.81,5.6,0,2,77.2,1
STU0472,23,Female,6.46,80.8,82.4,60.5,71.0,43.5,74.1,6.25,6.6,1,0,78.3,0
STU0473,21,Male,8.12,98.5,56.1,60.2,89.3,63.7,76.7,7.42,8.2,0,2,22.3,0
STU0474,23,Female,9.15,90.8,77.8,80.9,75.3,44.6,49.7,9.24,7.9,0,1,65.2,0
STU0475,21,Female,5.32,89.3,85.7,58.8,50.6,50.1,81.1,5.06,5.8,1,3,69.2,1
STU0476,19,Female,7.4,72.1,99.4,44.7,53.7,81.2,92.2,7.52,5.6,0,0,95.6,0
STU0477,23,Female,6.24,66.4,89.2,71.5,69.9,69.7,69.4,6.26,8.1,0,1,71.0,0
STU0478,18,Male,6.67,90.4,87.2,71.3,26.3,64.8,92.4,5.98,5.8,0,3,37.1,0
STU0479,25,Male,9.97,89.4,76.0,85.1,98.1,81.7,69.2,10.0,7.1,0,4,78.6,0
STU0480,17,Female,5.0,97.1,81.2,50.4,76.0,74.1,84.7,4.97,7.2,1,0,53.9,0
STU0481,22,Female,7.1,70.1,95.0,63.9,90.1,92.5,38.7,6.41,7.5,1,2,45.7,0
STU0482,23,Male,7.36,75.0,53.7,78.5,39.5,56.3,100.0,8.93,8.5,1,1,53.3,1
STU0483,24,Female,8.1,56.7,69.4,82.7,90.4,56.8,94.4,8.43,4.9,0,1,80.9,0
STU0484,25,Female,6.92,72.9,62.6,48.3,100.0,40.3,67.7,6.81,3.8,1,2,95.2,1
STU0485,18,Female,7.17,91.0,81.1,70.4,44.2,56.8,42.4,8.16,6.0,1,1,79.7,1
STU0486,18,Male,6.33,71.9,94.7,54.9,81.9,83.3,76.3,7.62,10.0,3,4,82.6,0
STU0487,21,Female,7.12,86.3,65.4,64.9,68.0,89.7,50.3,7.02,10.0,0,3,79.5,0
STU0488,21,Female,6.39,75.5,36.8,50.2,40.2,83.2,78.7,6.63,10.0,3,3,72.0,1
STU0489,22,Male,7.55,82.2,68.4,85.4,76.9,30.9,78.2,6.86,6.7,1,3,83.9,1
STU0490,19,Male,6.36,63.1,89.6,67.6,83.0,85.6,57.9,6.26,4.0,1,4,21.6,0
STU0491,24,Other,7.25,79.1,83.6,57.9,57.2,30.1,88.8,7.11,3.0,0,1,72.2,0
STU0492,17,Male,6.76,39.1,81.9,47.5,89.0,82.1,84.1,6.89,6.0,1,3,49.1,0
