Student_ID,Age,Gender,GPA,Attendance,Assignment_Completion,Exam_Performance,Engagement_Score,Participation_Score,Behavioral_Score,Previous_Academic_Performance,Course_Satisfaction,Failed_Subjects,Assignments_Missed,LMS_Activity,Churn
STU0246,23,Male,2.18,85.1,82.8,72.1,8.8,2.9,5.0,78.6,9.1,4,8,59.1,0
STU0247,18,Female,3.83,82.9,97.8,76.8,2.4,8.8,4.0,71.8,2.1,1,0,42.3,0
STU0248,18,Male,2.27,75.9,53.4,92.6,3.8,9.0,4.6,52.3,4.0,2,2,17.3,1
STU0249,18,Other,3.9,72.1,52.9,98.9,3.6,2.8,5.8,59.4,8.3,2,4,27.4,1
STU0250,20,Other,2.89,93.9,64.1,67.4,8.8,7.6,2.5,68.1,6.4,1,2,95.6,0
STU0251,23,Female,2.37,78.4,63.1,90.5,7.1,3.6,6.1,78.0,4.5,2,0,46.8,1
STU0252,18,Female,3.08,76.6,62.3,87.0,8.2,8.2,8.2,73.3,5.3,2,6,52.0,0
STU0253,21,Male,3.75,56.2,95.3,76.5,3.3,10.0,7.8,60.9,8.7,4,6,14.7,1
STU0254,22,Female,3.46,70.4,62.5,97.6,6.6,1.3,2.4,45.4,4.1,3,7,13.4,1
STU0255,18,Female,3.61,72.1,63.6,56.0,6.1,9.1,2.3,72.3,8.8,4,4,74.5,1
STU0256,20,Male,3.32,72.9,88.0,51.0,8.5,6.6,3.4,60.7,1.8,0,4,58.4,0
STU0257,24,Female,3.38,81.1,72.5,92.0,9.2,9.8,4.2,85.4,8.0,4,4,55.8,0
STU0258,23,Female,3.7,79.0,88.8,69.2,1.1,5.2,4.7,46.3,8.6,1,0,31.9,0
STU0259,25,Female,2.5,82.4,53.3,91.6,7.1,8.6,7.1,77.2,2.6,3,4,77.0,1
STU0260,20,Female,2.98,89.4,74.4,94.1,1.5,1.6,1.5,96.8,4.9,1,5,25.1,1
STU0261,18,Female,2.44,91.6,51.7,48.4,5.9,4.0,1.3,54.6,2.5,0,0,27.1,1
STU0262,23,Male,3.98,87.3,53.1,93.6,3.6,1.6,4.5,70.9,7.4,3,6,51.5,1
STU0263,22,Female,3.89,98.0,95.3,69.7,3.8,9.8,7.3,50.0,5.8,2,0,35.8,0
STU0264,18,Female,2.08,55.8,57.0,73.1,4.2,8.4,2.7,79.4,6.7,4,1,32.3,1
STU0265,20,Male,3.41,63.8,76.6,79.5,6.6,8.7,6.8,75.3,2.8,1,1,68.1,1
STU0266,19,Male,3.85,55.3,70.6,96.0,4.0,9.4,3.3,67.4,2.9,0,4,68.6,1
STU0267,21,Male,2.36,84.1,67.4,46.1,7.6,1.8,9.0,73.7,1.4,2,6,84.2,1
STU0268,25,Female,3.14,95.4,95.0,71.2,4.6,4.5,9.1,94.3,3.9,4,0,47.6,1
STU0269,24,Other,3.83,66.0,51.1,82.8,1.6,1.6,3.7,55.8,6.0,2,0,16.6,1
STU0270,20,Male,2.07,96.7,83.2,84.7,8.1,2.9,3.1,46.2,8.7,4,0,34.6,0
STU0271,23,Female,3.39,57.7,98.2,83.1,3.6,3.1,4.7,92.4,7.0,3,5,98.2,1
STU0272,25,Male,2.59,97.0,78.0,52.4,4.9,5.2,3.2,76.7,4.9,2,1,63.7,1
STU0273,25,Female,3.85,70.8,96.8,61.5,7.2,3.4,7.1,94.0,9.6,2,0,73.9,0
STU0274,25,Female,3.94,59.6,52.6,64.7,4.0,1.9,8.4,77.8,7.5,2,5,10.7,1
STU0275,18,Female,3.89,76.9,70.9,89.2,1.5,2.5,7.1,89.6,9.4,3,1,56.6,1
STU0276,21,Male,2.95,66.6,63.0,60.3,4.4,2.3,8.4,68.6,5.7,0,5,13.4,1
STU0277,18,Male,3.72,67.8,86.5,56.6,9.5,9.8,4.6,86.2,3.3,4,7,61.2,1
STU0278,23,Male,3.69,68.8,99.1,97.7,6.8,7.8,2.4,95.2,1.5,2,1,92.9,1
STU0279,18,Male,2.64,91.1,62.8,45.5,7.0,9.7,7.6,76.5,7.5,3,8,97.2,1
STU0280,19,Female,3.66,79.3,82.7,99.9,6.7,5.0,4.2,54.9,2.1,0,7,58.6,1
STU0281,21,Female,2.07,69.0,59.9,82.2,2.8,3.5,7.0,59.8,3.7,4,0,51.2,1
STU0282,21,Other,3.19,82.5,78.3,90.6,4.8,8.2,3.4,55.9,5.8,3,6,95.1,1
STU0283,23,Other,2.46,87.2,73.2,61.2,7.8,3.9,1.7,58.6,6.1,4,5,70.6,1
STU0284,24,Female,2.24,67.3,98.6,45.8,1.9,3.7,9.9,61.9,6.4,2,5,15.8,1
STU0285,19,Female,2.15,73.6,80.4,85.6,3.5,3.1,2.4,75.5,2.5,0,5,51.9,1
STU0286,20,Female,3.39,60.5,67.5,90.9,3.5,2.2,9.9,77.3,4.4,3,5,31.6,1
STU0287,18,Female,2.68,63.2,55.7,85.7,4.9,3.3,9.8,68.5,6.6,0,6,52.3,1
STU0288,22,Male,3.45,85.7,57.6,52.9,9.8,4.2,8.1,78.8,9.7,2,2,51.0,0
STU0289,18,Male,2.13,63.2,61.3,86.4,1.6,7.1,6.9,49.5,7.5,0,5,62.4,1
STU0290,25,Male,2.63,78.6,62.5,87.3,5.7,1.6,6.2,49.8,9.3,0,2,42.1,0
STU0291,18,Female,3.08,86.9,92.5,81.2,2.6,2.9,8.8,54.5,7.9,1,6,24.8,1
STU0292,20,Female,3.58,59.8,78.1,87.1,9.7,8.3,3.6,73.5,6.3,0,6,55.3,0
STU0293,18,Male,2.64,80.5,76.2,91.5,2.0,2.3,5.2,56.8,2.7,4,7,84.7,1
STU0294,19,Female,3.25,66.5,55.7,78.7,4.6,4.1,6.6,60.6,7.0,3,1,69.8,1
STU0295,19,Female,3.77,98.3,93.0,49.9,7.6,8.8,4.7,67.0,6.6,1,8,40.5,1
STU0296,21,Male,3.23,76.8,86.1,71.8,7.3,2.4,4.8,89.7,6.4,3,4,94.2,1
STU0297,23,Male,2.47,91.3,53.4,49.3,4.8,1.7,4.0,45.8,5.4,3,8,92.1,1
STU0298,24,Female,2.05,79.8,85.4,67.4,4.1,5.4,6.1,80.7,5.8,2,4,28.8,1
STU0299,22,Female,3.74,57.0,77.2,67.4,4.6,3.7,8.7,81.8,4.0,2,6,13.5,1
STU0300,25,Female,2.04,83.5,54.1,48.6,3.4,6.1,2.8,88.9,5.7,1,8,76.7,1
STU0301,18,Female,3.75,97.8,72.9,64.2,2.8,8.2,9.4,96.3,2.8,2,3,84.5,1
STU0302,18,Female,3.06,82.1,74.2,51.1,5.3,2.2,7.2,46.1,8.2,2,1,97.1,0
STU0303,20,Female,3.88,91.9,58.3,89.5,3.4,6.2,8.4,53.5,2.7,2,8,90.1,1
STU0304,23,Female,3.6,94.8,97.3,97.1,3.6,5.5,6.0,93.7,1.8,3,1,64.0,1
STU0305,19,Female,4.0,65.3,92.5,49.0,6.9,2.3,8.0,70.2,4.9,1,2,57.7,1
STU0306,22,Male,2.7,64.5,83.5,97.5,9.7,6.6,1.1,76.1,6.9,3,1,12.5,0
STU0307,21,Male,3.53,82.5,73.1,73.7,6.4,3.5,8.4,81.5,4.9,4,2,32.2,1
STU0308,19,Male,2.8,73.5,70.6,61.5,1.7,5.4,1.4,82.3,3.5,3,5,51.4,1
STU0309,25,Female,2.96,92.8,82.5,49.2,1.7,1.7,9.0,96.2,6.0,4,2,66.6,1
STU0310,23,Female,3.26,95.5,77.3,72.5,9.6,5.1,9.9,99.8,4.1,0,7,60.2,0
STU0311,25,Female,3.75,70.9,53.1,88.7,3.7,3.8,3.6,84.6,9.4,0,5,76.8,1
STU0312,24,Male,3.97,65.7,75.6,83.9,1.8,8.4,2.9,60.8,9.3,4,6,35.2,1
STU0313,21,Male,3.54,90.1,90.3,47.8,6.4,1.5,7.9,93.4,5.5,4,0,60.8,1
STU0314,24,Male,2.84,67.4,73.0,49.0,6.6,4.8,3.3,47.7,4.0,3,2,17.9,1
STU0315,20,Male,2.84,92.0,52.6,67.2,6.8,5.1,8.8,57.7,7.6,4,2,47.2,0
STU0316,25,Female,3.48,74.1,89.3,61.2,3.4,7.5,1.9,94.4,1.3,1,1,77.5,1
STU0317,20,Male,2.48,85.0,60.1,57.8,1.1,6.2,2.1,59.1,5.3,0,6,72.4,1
STU0318,18,Male,2.22,59.3,62.9,60.5,9.7,7.0,9.8,57.1,4.0,0,8,99.2,0
STU0319,24,Female,2.71,83.1,58.2,89.2,3.3,8.0,7.1,52.6,9.3,4,3,35.0,1
STU0320,23,Male,2.57,75.3,66.5,96.1,7.1,8.8,8.6,92.3,1.1,2,4,54.8,1
STU0321,25,Female,2.59,81.4,87.8,67.3,7.4,3.8,3.9,72.5,6.0,2,2,39.7,1
STU0322,22,Female,2.47,62.6,76.0,94.8,6.5,5.8,7.1,82.1,7.7,4,8,49.7,1
STU0323,21,Male,2.08,88.2,60.2,62.7,3.8,8.6,6.3,58.1,5.4,1,3,87.1,1
STU0324,19,Female,2.04,93.8,93.9,71.2,3.4,9.9,6.4,86.7,1.8,2,4,71.6,1
STU0325,23,Female,3.98,64.8,94.0,57.4,6.4,9.0,7.1,86.8,9.8,4,0,89.4,0
STU0326,23,Female,2.86,59.3,93.5,80.2,8.8,4.3,6.2,62.2,5.7,1,1,28.3,1
STU0327,20,Male,2.77,56.1,61.9,98.8,9.5,2.8,4.9,67.6,6.5,1,8,88.6,0
STU0328,24,Female,3.36,83.9,72.6,78.2,2.0,5.4,3.5,56.5,3.1,3,1,15.4,1
STU0329,25,Female,2.44,82.3,99.2,64.7,2.4,7.7,7.9,98.7,5.4,1,4,90.0,1
STU0330,25,Male,3.9,79.6,88.6,80.6,9.5,5.4,3.0,80.5,4.9,2,7,39.6,1
STU0331,18,Male,3.57,65.4,51.4,51.8,7.6,5.3,7.2,96.4,1.7,2,2,38.3,1
STU0332,18,Other,2.18,72.6,53.3,93.9,8.9,8.5,3.1,61.7,2.0,4,5,56.1,1
STU0333,21,Female,2.84,81.8,73.2,72.7,2.8,4.3,6.6,88.0,8.5,4,3,94.7,1
STU0334,20,Male,3.76,77.4,95.5,69.7,6.3,8.7,7.7,87.1,3.2,1,6,14.3,1
STU0335,23,Female,3.89,99.5,76.9,77.2,7.3,4.7,3.0,83.0,2.8,0,2,41.7,0
STU0336,25,Male,2.93,61.1,74.9,79.4,7.1,4.0,1.5,98.1,5.5,3,5,87.1,1
STU0337,22,Male,3.23,86.3,55.3,48.9,4.7,5.1,2.2,66.6,7.9,0,8,45.6,1
STU0338,20,Male,2.33,73.2,82.8,82.5,1.1,7.9,6.5,52.2,1.6,1,0,27.9,1
STU0339,21,Male,3.98,74.3,91.1,58.3,6.2,2.1,8.6,81.9,6.2,1,2,48.2,1
STU0340,21,Male,2.46,87.3,69.0,84.3,3.3,2.8,1.4,85.1,2.1,0,1,44.7,1
STU0341,20,Male,3.89,86.2,88.8,90.2,5.1,9.6,7.6,76.6,1.3,3,7,92.4,1
STU0342,21,Female,3.3,99.6,98.2,89.2,9.6,2.6,4.1,56.4,1.5,0,6,78.6,0
STU0343,20,Male,3.22,60.8,60.2,75.4,4.6,6.1,5.3,72.7,8.5,4,1,55.5,1
STU0344,19,Male,3.03,59.7,76.2,73.6,8.6,6.2,9.4,62.2,2.1,2,5,99.0,0
STU0345,20,Female,2.46,87.6,64.4,52.9,2.7,5.4,4.0,68.5,1.4,4,2,51.9,1
STU0346,24,Male,2.35,81.0,89.6,87.6,7.1,6.8,5.2,80.5,4.9,2,7,15.2,1
STU0347,20,Female,2.44,67.3,78.9,59.9,9.8,3.1,1.1,86.0,8.6,1,2,33.6,0
STU0348,21,Male,2.37,58.6,81.7,72.3,1.9,6.0,1.7,57.8,3.4,3,8,49.2,1
STU0349,25,Male,3.56,58.9,89.9,60.6,1.1,4.3,3.3,67.3,4.8,0,0,24.1,1
STU0350,24,Male,2.7,95.2,69.8,52.4,4.9,7.0,1.3,59.8,1.4,3,4,95.3,1
STU0351,21,Male,2.12,63.6,95.8,79.6,1.8,2.3,6.7,55.9,5.0,0,2,79.0,1
STU0352,18,Male,3.94,69.6,76.7,48.0,7.7,6.1,4.8,88.1,6.2,4,5,34.1,1
STU0353,18,Male,3.77,65.2,57.9,86.2,9.2,2.7,5.9,95.0,6.1,4,1,63.2,1
STU0354,25,Male,3.86,71.0,84.8,62.5,4.9,3.5,2.6,65.4,4.0,0,8,74.9,1
STU0355,25,Male,3.99,58.1,89.7,45.0,3.3,3.0,3.7,86.3,3.8,3,5,94.7,1
STU0356,24,Male,2.35,78.4,65.8,73.1,4.9,2.6,7.0,94.3,2.0,0,6,89.3,1
STU0357,19,Male,2.79,58.0,92.9,47.6,7.5,8.4,9.7,91.5,4.3,1,4,56.4,1
STU0358,25,Male,3.52,91.0,95.3,60.2,1.1,3.6,1.5,55.1,1.9,4,8,79.7,1
STU0359,18,Female,3.39,65.5,63.8,83.9,6.3,9.3,9.0,97.6,7.9,1,0,60.6,0
STU0360,20,Female,2.31,79.3,99.2,48.4,6.5,9.7,6.2,65.7,9.7,4,4,59.7,0
STU0361,21,Male,3.63,94.6,57.0,91.2,6.7,6.1,6.1,63.7,9.7,4,5,20.3,0
STU0362,18,Female,2.45,84.3,60.1,45.2,3.2,2.3,5.5,48.4,8.8,2,6,21.4,1
STU0363,18,Female,2.45,79.0,59.2,58.6,7.4,4.4,1.6,71.7,6.4,1,3,57.7,1
STU0364,19,Male,3.07,69.6,94.7,85.7,1.8,8.2,1.8,51.0,7.3,1,0,34.2,0
STU0365,24,Female,3.19,70.0,82.7,62.4,2.8,4.3,6.4,58.7,3.6,2,7,11.9,1
STU0366,24,Female,3.16,85.1,57.6,50.6,8.9,1.8,4.1,62.4,6.7,3,3,75.1,1
STU0367,23,Male,2.18,99.7,72.0,64.8,7.6,6.0,9.3,89.5,5.1,1,2,12.9,1
STU0368,19,Male,3.75,84.8,80.8,59.9,1.1,8.6,4.7,93.2,5.3,0,6,63.6,1
STU0369,20,Female,2.53,80.1,54.2,91.3,3.2,8.2,2.3,61.6,7.8,2,1,58.5,0
STU0370,24,Female,2.26,87.9,94.1,62.2,2.9,2.6,7.4,92.2,3.5,1,7,97.2,1
STU0371,21,Male,3.78,75.9,90.2,88.4,3.4,7.1,3.6,92.1,3.9,3,5,53.6,1
STU0372,25,Male,3.91,57.7,75.3,94.1,3.2,3.0,5.7,87.1,9.3,1,6,15.7,1
STU0373,19,Male,3.72,80.3,98.4,68.9,1.6,3.0,7.3,53.1,1.5,4,4,59.7,1
STU0374,25,Female,3.62,98.1,70.9,95.0,5.1,8.9,9.1,83.0,5.4,0,8,85.7,0
STU0375,18,Female,3.31,62.9,99.2,65.8,7.6,3.2,8.1,97.0,9.2,2,4,99.7,0
STU0376,21,Male,3.1,86.1,83.4,98.0,6.5,3.4,7.1,82.5,6.5,4,4,48.7,1
STU0377,21,Male,2.17,64.0,81.7,49.9,7.1,1.0,7.1,63.2,5.9,3,2,38.8,1
STU0378,18,Female,2.82,79.1,58.3,82.8,1.7,8.8,9.5,72.5,3.2,4,0,91.6,1
STU0379,19,Male,2.75,59.4,94.1,72.2,9.6,8.1,3.7,80.5,4.1,4,1,27.2,1
STU0380,18,Male,2.52,75.3,71.4,66.3,8.5,6.6,1.0,73.1,8.7,3,7,65.4,0
STU0381,25,Female,3.45,89.0,58.1,79.8,8.2,7.8,3.4,51.6,6.0,4,0,46.5,0
STU0382,23,Female,2.99,70.6,50.6,83.7,8.4,2.4,3.0,62.2,5.6,2,6,13.7,1
STU0383,21,Female,2.16,84.9,78.0,45.2,9.4,5.1,7.0,89.1,1.9,1,4,41.3,0
STU0384,22,Female,2.44,90.8,76.4,54.2,5.9,4.2,6.7,92.4,1.1,4,2,33.9,1
STU0385,22,Male,3.37,96.7,86.0,84.2,2.8,1.8,6.3,52.6,9.7,2,6,71.7,1
STU0386,25,Male,2.15,65.6,94.5,81.7,6.6,5.4,1.1,97.4,4.4,1,8,95.4,0
STU0387,20,Female,3.7,73.0,54.0,98.1,7.7,9.3,7.6,63.1,6.4,1,1,34.1,0
STU0388,24,Male,2.99,61.9,86.6,86.9,7.6,1.4,3.9,81.4,1.7,4,7,83.0,1
STU0389,18,Male,2.96,99.7,59.4,97.3,5.7,3.6,7.0,86.4,7.1,2,8,15.0,1
STU0390,18,Male,3.18,96.7,92.9,83.6,1.6,2.9,6.0,89.7,9.4,4,2,58.4,1
STU0391,20,Male,3.65,79.3,91.0,61.4,4.3,3.1,4.1,97.0,6.2,3,1,16.3,1
STU0392,20,Male,2.7,92.9,77.0,50.8,9.3,9.2,2.2,62.2,2.1,1,6,94.1,0
STU0393,25,Male,3.36,78.4,85.5,88.0,6.3,5.2,1.8,92.2,6.2,4,4,79.0,1
STU0394,25,Male,3.13,83.1,65.7,80.4,5.8,5.2,8.5,52.2,7.9,1,4,69.2,1
STU0395,20,Male,2.53,59.0,73.6,47.7,3.4,7.8,9.3,83.8,4.7,2,4,84.2,1
STU0396,21,Female,3.76,89.0,91.1,64.8,4.3,2.4,6.8,85.8,8.9,0,3,68.3,1
STU0397,25,Female,3.59,60.7,73.0,97.6,9.1,5.4,1.9,82.3,6.8,4,4,97.2,1
STU0398,23,Female,3.32,92.2,67.9,72.5,7.0,4.9,4.6,58.9,9.1,4,3,74.3,1
STU0399,25,Female,3.7,90.2,74.7,68.8,8.1,6.4,7.6,93.0,6.6,1,5,93.2,0
STU0400,18,Female,3.73,86.9,91.4,70.2,5.1,10.0,8.0,54.3,2.2,2,3,56.5,1
STU0401,25,Male,3.42,56.6,66.8,56.5,6.7,7.9,2.1,47.9,3.8,3,1,20.5,1
STU0402,21,Female,3.67,68.6,58.7,65.3,3.2,4.6,1.0,84.5,2.8,2,8,57.5,1
STU0403,20,Female,3.39,66.8,85.6,65.3,7.3,8.4,7.4,71.2,9.2,4,1,21.4,1
STU0404,18,Female,3.36,71.2,91.3,47.9,4.8,2.5,4.2,91.7,7.8,3,8,63.3,1
STU0405,25,Male,3.24,58.9,55.0,87.2,5.0,1.3,3.3,66.1,7.1,2,5,53.4,1
STU0406,21,Male,3.51,97.2,62.0,67.9,6.8,2.8,1.1,54.3,3.7,0,8,66.0,1
STU0407,23,Male,2.32,79.9,57.1,90.2,9.4,4.1,5.9,91.0,2.7,1,8,10.9,1
STU0408,25,Male,3.76,68.7,67.4,91.8,1.6,5.6,8.7,75.2,7.8,2,2,27.5,1
STU0409,21,Female,3.74,72.9,72.5,56.7,8.4,6.5,9.6,55.4,5.3,2,0,54.2,0
STU0410,23,Female,2.06,75.1,87.4,81.2,3.6,9.2,6.1,84.6,3.0,0,0,95.5,0
STU0411,20,Male,3.65,82.0,82.6,71.0,5.0,5.6,5.6,73.1,6.5,4,2,44.5,1
STU0412,25,Other,2.26,78.2,81.0,93.4,1.2,5.5,1.8,78.2,1.4,1,4,48.2,1
STU0413,23,Female,2.67,96.4,67.6,56.9,3.7,1.5,5.9,70.3,3.9,2,2,74.3,1
STU0414,18,Male,3.49,77.4,92.1,82.3,5.5,1.3,4.4,90.6,5.2,3,8,64.3,1
STU0415,20,Male,2.32,99.6,73.6,78.4,1.5,6.0,6.5,90.6,2.3,2,8,36.9,1
STU0416,18,Male,3.64,93.3,99.0,61.2,5.4,4.9,4.5,84.0,9.9,1,2,47.0,0
STU0417,22,Male,3.66,64.4,81.7,52.5,9.3,8.6,3.2,50.8,2.9,2,2,29.6,1
STU0418,19,Male,3.01,96.9,56.3,80.8,1.9,2.4,1.9,91.1,2.2,0,4,96.9,1
STU0419,25,Male,2.01,60.2,83.8,85.6,7.9,1.2,3.8,81.9,2.8,2,1,21.8,1
STU0420,23,Male,2.57,91.8,66.3,62.4,4.7,5.0,1.9,83.3,7.9,2,5,43.5,1
STU0421,19,Male,3.23,72.1,84.3,80.5,6.9,3.1,2.6,65.0,4.8,3,6,12.3,1
STU0422,19,Female,3.96,94.5,53.5,66.7,3.3,1.4,9.9,93.4,6.1,0,8,30.0,1
STU0423,23,Male,3.26,94.1,58.7,84.2,2.4,7.5,5.0,84.9,1.2,0,5,80.2,1
STU0424,20,Female,2.52,91.3,92.8,56.0,2.4,2.0,5.8,51.2,1.3,2,2,28.1,1
STU0425,25,Male,3.27,90.6,61.4,94.0,1.6,6.5,8.9,67.4,5.0,3,4,17.2,1
STU0426,22,Other,3.08,68.7,91.9,60.8,2.7,3.5,10.0,93.8,8.3,2,3,52.7,1
STU0427,18,Male,3.56,58.6,64.0,65.2,7.0,2.6,6.2,47.6,9.0,2,4,10.9,1
STU0428,21,Male,2.21,73.1,82.1,48.2,8.9,4.4,8.3,97.9,1.8,1,7,17.6,1
STU0429,18,Female,3.52,62.8,84.7,51.1,8.3,8.2,3.9,82.4,5.8,1,7,82.7,0
STU0430,21,Female,3.08,86.3,75.6,73.4,7.2,4.5,3.8,79.7,9.2,3,5,79.4,0
STU0431,18,Female,3.93,70.6,65.3,59.7,2.0,7.8,4.6,59.9,4.5,4,0,92.4,1
STU0432,23,Male,2.68,98.9,60.6,91.0,3.6,2.1,7.1,58.7,8.5,1,7,86.9,1
STU0433,22,Male,3.27,83.8,51.7,45.8,3.8,8.0,7.1,96.8,2.2,4,7,71.5,1
STU0434,25,Female,3.86,92.0,65.2,65.9,3.2,3.1,3.8,61.4,9.4,0,1,14.7,1
STU0435,21,Female,2.21,61.0,82.7,63.6,5.6,7.1,2.2,87.7,7.8,1,3,80.5,0
STU0436,25,Female,3.87,93.8,96.9,46.1,5.8,6.1,6.7,66.6,9.5,1,1,86.1,0
STU0437,25,Female,3.38,96.5,93.6,51.8,4.2,9.4,2.2,52.7,7.1,3,3,81.9,1
STU0438,25,Male,2.14,76.9,88.3,67.8,4.2,4.5,6.2,45.6,4.3,4,6,55.8,1
STU0439,24,Female,2.6,82.3,89.4,72.1,8.5,1.6,7.2,74.9,9.4,1,8,31.0,0
STU0440,20,Male,3.42,89.4,83.2,67.2,8.1,1.2,7.3,98.7,3.5,1,7,86.1,1
STU0441,18,Male,2.13,62.9,63.0,74.2,3.8,8.4,7.8,65.3,4.0,3,8,75.4,1
STU0442,25,Male,3.16,77.6,95.4,77.7,9.2,5.7,8.9,64.6,7.3,3,7,98.3,1
STU0443,18,Female,2.69,72.9,83.5,45.5,9.6,8.0,5.5,63.9,7.9,4,1,24.0,0
STU0444,25,Male,3.24,61.6,78.0,70.5,3.9,3.1,7.6,73.6,9.4,0,6,30.3,1
STU0445,21,Male,2.09,71.5,55.5,98.0,4.2,4.1,6.6,69.2,2.8,0,1,29.1,1
STU0446,20,Female,3.74,58.1,72.4,73.5,5.6,1.3,2.7,93.4,8.2,2,1,81.3,0
STU0447,20,Male,3.95,56.2,73.0,82.3,9.5,9.7,1.2,72.8,7.6,1,3,26.8,0
STU0448,23,Female,3.94,61.1,93.2,62.2,8.9,7.0,3.6,72.9,1.6,4,0,16.0,1
STU0449,24,Male,3.5,98.3,77.3,87.6,1.9,9.4,5.0,52.6,4.5,1,4,99.9,1
STU0450,23,Female,2.26,79.7,69.0,87.5,4.5,3.4,6.6,99.1,3.5,4,5,12.2,1
STU0451,23,Female,3.52,98.5,98.8,73.7,6.0,6.5,8.6,58.7,3.7,4,8,85.2,1
STU0452,23,Male,2.05,74.5,55.5,98.7,5.5,7.1,2.8,49.0,9.8,4,7,42.9,1
STU0453,23,Male,2.04,69.0,71.1,51.9,2.7,3.9,2.1,81.5,6.8,1,1,85.7,1
STU0454,23,Male,2.65,77.8,52.1,45.9,8.7,8.6,9.7,77.7,7.5,3,0,59.9,0
STU0455,22,Male,2.98,74.8,87.0,87.4,7.1,9.5,2.0,67.8,9.8,1,1,91.1,0
STU0456,20,Other,3.54,59.8,95.9,89.4,8.5,9.0,5.3,68.2,4.4,4,6,93.4,1
STU0457,23,Male,3.37,83.8,64.0,51.6,8.7,7.7,6.3,88.2,8.2,2,3,10.8,0
STU0458,25,Female,2.89,64.7,92.9,59.6,7.7,3.5,5.9,55.8,4.9,0,4,16.8,1
STU0459,20,Male,2.55,82.9,64.6,46.0,5.0,3.5,1.8,90.1,8.8,4,6,32.5,1
STU0460,20,Female,3.99,84.3,95.5,61.1,6.5,9.7,1.5,80.7,2.6,2,2,70.2,1
STU0461,19,Female,2.85,61.8,87.7,87.5,2.4,1.1,1.9,68.0,9.5,3,1,89.9,1
STU0462,22,Female,2.9,57.8,90.2,73.5,7.1,7.4,6.3,70.2,3.0,4,6,51.4,1
STU0463,23,Male,2.33,90.1,50.9,64.1,2.6,7.4,5.9,59.1,3.9,2,4,64.6,1
STU0464,18,Male,3.59,75.7,98.1,65.4,7.2,6.6,3.1,86.4,7.8,4,0,27.0,0
STU0465,21,Male,3.39,57.6,86.3,45.1,3.1,9.9,6.7,73.2,4.5,1,0,82.4,1
STU0466,24,Female,2.44,99.8,65.2,61.5,2.1,3.8,8.4,62.6,6.5,2,8,97.1,1
STU0467,25,Female,2.16,57.6,91.5,80.6,2.5,4.1,1.4,77.8,5.0,1,4,34.2,1
STU0468,18,Female,3.36,86.3,64.1,98.6,1.0,1.7,5.5,99.8,7.7,1,0,54.5,1
STU0469,22,Male,3.31,99.3,93.6,91.6,7.5,5.0,7.2,68.9,3.1,2,6,17.8,1
STU0470,21,Female,2.55,65.8,55.6,46.3,7.6,3.3,3.3,95.6,1.5,0,8,60.3,1
STU0471,22,Female,3.9,61.4,85.2,94.4,5.6,4.1,3.8,64.0,3.7,2,0,55.3,1
STU0472,25,Male,2.3,60.5,77.0,88.1,2.5,8.5,6.5,48.0,5.3,0,3,23.0,1
STU0473,20,Male,2.86,68.6,54.8,87.9,1.8,9.4,9.1,56.2,2.5,4,2,49.8,1
STU0474,21,Female,3.89,59.5,62.1,70.2,1.2,2.7,8.3,68.0,4.2,4,4,40.1,1
STU0475,20,Female,2.84,86.1,50.6,66.9,2.5,4.4,6.2,57.1,4.6,2,6,57.0,1
STU0476,25,Female,3.28,57.8,73.4,61.7,9.0,9.4,7.6,45.0,1.5,4,7,62.7,1
STU0477,18,Male,2.8,77.9,65.1,48.6,3.2,1.6,4.3,95.3,6.2,3,1,10.8,1
STU0478,25,Female,2.55,99.9,79.9,57.6,4.2,1.8,6.8,91.4,9.0,1,6,78.5,1
STU0479,18,Male,3.97,91.6,64.9,58.6,1.9,2.5,5.2,85.8,2.4,1,0,74.2,1
STU0480,21,Male,2.82,82.7,65.0,71.6,3.0,6.4,2.7,54.2,6.4,0,6,43.0,1
STU0481,21,Male,3.79,68.8,87.2,86.1,5.7,2.4,7.3,51.6,7.0,4,7,14.8,1
STU0482,23,Female,2.46,83.1,52.4,71.1,6.5,9.7,6.0,48.7,4.8,0,1,77.9,0
STU0483,22,Female,2.43,78.7,95.1,48.2,3.2,5.0,4.2,84.8,7.3,1,8,96.0,1
STU0484,23,Female,2.06,74.2,92.6,97.7,1.5,5.5,9.2,96.1,4.7,1,0,31.6,0
STU0485,22,Male,3.3,60.9,83.4,96.8,4.5,3.2,1.2,68.7,5.5,4,5,39.1,1
STU0486,23,Female,2.74,94.9,79.7,88.2,3.1,5.2,3.8,51.6,1.1,3,0,26.5,1
STU0487,20,Male,3.73,75.2,94.6,99.5,3.0,7.0,1.5,73.2,7.2,3,2,61.9,1
STU0488,21,Female,2.95,63.8,59.3,74.9,9.6,7.8,7.9,64.2,7.0,4,5,23.9,1
STU0489,18,Male,3.94,71.5,53.9,98.0,6.5,7.8,7.3,65.6,1.3,4,2,42.1,1
STU0490,22,Male,2.37,73.6,62.0,49.2,6.0,6.2,4.0,79.2,4.3,0,7,72.7,1
STU0491,25,Male,3.74,92.2,89.7,65.1,4.7,9.1,7.1,84.5,9.8,4,4,60.4,0
STU0492,22,Male,3.55,88.0,51.7,57.4,4.9,8.4,4.6,51.1,4.8,3,1,44.8,1
